area	bedrooms	bathrooms	floor	age	distance_to_metro	school_proximity	price
581.0784044	2	2	16	26	1.2	3.43	59.65296007
1633.076422	2	3	13	26	7.53	2.31	151.7538367
1011.550139	1	2	13	20	7.47	4.58	78.80854337
1162.545525	1	4	13	19	8.87	8.86	97.51414492
1730.318659	3	2	5	16	5.51	3.52	171.4074077
685.1345726	5	1	2	14	9.24	3.81	101.9180355
641.152726	3	2	0	24	13.19	8.62	43.86183081
966.5602695	4	3	29	29	14.34	5.2	86.85639745
1615.35154	2	3	15	19	8.8	5.4	123.7685941
592.2615698	2	2	28	4	0.73	8.62	68.4639163
300	1	1	3	6	14.54	4.96	19.6829555
1019.536457	5	4	28	17	10.62	6.85	119.3492462
1420.69632	1	2	0	23	5.11	0.95	109.5346492
1680.1047	4	3	16	10	2.29	1.87	156.0645456
1014.735455	3	3	27	17	2.24	4.1	120.9201837
1035.429357	3	2	17	26	2.6	5	92.38302647
1661.560294	5	2	25	25	0.78	9.66	159.7351349
452.1033201	1	2	7	4	13.54	9.71	39.10271128
1044.59169	1	4	1	12	8.16	8.53	85.07817897
1276.169556	4	3	26	27	10.53	3.22	109.519055
1379.687489	3	3	17	17	12.44	9.64	129.5040959
996.0773227	1	3	26	1	11.89	6.92	95.15290671
1213.776405	5	4	26	19	13.25	3.99	120.3532378
300	3	1	15	3	14.51	7.05	31.08008175
936.7006351	4	3	25	12	6.64	0.26	107.9261597
1381.403485	5	3	9	23	14.26	1.55	133.4822709
807.0823863	2	1	7	28	10.88	8.31	71.47404613
1223.593689	4	4	11	15	1.15	6.49	130.606934
1378.749	5	1	21	5	10.26	3.71	139.9497275
1062.98032	1	1	15	25	10.33	5.06	86.27621352
1268.185508	2	1	11	7	13.6	9.06	109.7445926
814.9069739	4	1	10	15	5.66	6.35	98.31775376
1117.355488	1	4	19	12	8.82	4.04	101.4465513
1444.086468	2	4	18	22	0.28	1.29	134.5002451
1262.789184	3	1	0	28	5.05	3.01	107.9755045
965.3874922	1	2	26	25	1.03	9.79	88.07126621
1289.686562	5	2	2	3	7.88	4.43	133.5939115
1485.843916	4	2	11	1	12.28	4.77	163.6834895
380.0234886	2	2	29	8	3.18	5.04	49.67976842
1663.629626	1	3	8	17	7.96	8.85	127.408837
1065.498105	3	4	20	16	3.14	6.08	113.834865
1370.195973	4	4	28	7	1.9	6.97	160.6478
1678.898769	4	1	21	25	7.71	3.96	139.2343035
651.3305211	1	3	4	14	1.28	0.39	63.81222704
916.223599	3	1	0	8	8.85	9.32	82.35373422
1084.580522	2	1	9	16	0.57	9.5	92.02333614
886.4985916	1	4	16	22	1.69	9.5	68.78970635
1893.97463	2	3	3	1	8.29	9.44	152.109762
857.2911625	4	2	14	5	8.91	8.17	92.17957904
977.7812882	2	4	18	28	0.53	6.88	102.2329341
1281.755613	3	3	26	26	8.64	8.46	104.3928068
719.1401896	5	3	7	4	12.59	6.05	83.87802824
1041.727715	3	4	27	16	10.86	1.43	105.0118365
1326.981305	2	4	27	1	2.05	3.97	125.9701637
1066.855838	1	1	22	17	8.93	9.72	89.94507403
1162.645256	4	1	14	9	10.12	3.58	113.6226239
988.267155	5	1	26	9	0.65	8.69	115.0741375
594.2118763	1	2	6	5	12.84	1.02	61.61263675
1328.637285	1	4	14	26	13.6	3.41	130.5006127
1901.973229	3	3	7	11	12.77	3.57	157.2318778
1207.360652	2	4	29	16	12.39	0.61	101.3051698
1290.105647	3	3	25	26	11.2	1.28	131.5737004
1477.089102	2	2	22	12	9.54	2.01	136.633409
692.2678014	3	4	9	19	10.21	8.39	69.60769635
1881.005863	1	3	17	27	12.12	0.73	146.0716038
1280.931519	4	3	3	15	9.97	3.06	122.2436574
1852.74276	2	1	14	9	4.98	0.2	163.4586144
906.7868018	5	2	10	26	5.7	6.99	78.16116176
1927.224769	5	4	21	20	13.47	6.24	184.7539685
1510.062198	1	1	2	1	0.36	6.49	117.5744026
1421.216034	3	2	14	1	10.51	3.81	125.0466698
1293.609782	3	1	2	22	14.33	2.16	102.2470393
1100.588553	1	4	14	6	10.62	7.23	119.9539281
1680.212663	5	3	5	5	14.91	8.13	155.5130414
1256.143948	5	4	0	0	10.34	1.47	142.0721408
413.1721186	3	2	13	11	0.61	4.92	50.11087438
753.1254153	2	4	15	12	12.42	2.56	82.98532335
1125.661699	4	2	0	11	4.34	1.76	148.4557482
1323.999593	2	1	20	18	6.75	7.37	115.8389783
1177.364604	5	2	16	8	4.75	5.43	122.7901229
1687.588316	2	3	25	9	4.1	2.24	137.4776704
419.5592544	4	3	7	16	6.53	3.17	66.1296627
1257.435175	2	3	17	17	5.74	9.67	101.6113492
472.8083098	2	1	15	7	9.54	8.5	36.51890476
1503.884918	2	2	5	6	12.22	8.81	135.915901
1162.216514	2	1	9	8	4.53	4.65	103.0850244
1367.843989	1	4	9	9	3.28	6.28	127.0260939
854.4468158	5	4	4	11	10.04	3.83	107.2416087
1711.785973	4	4	25	14	10.09	0.87	157.0782392
1616.689866	5	4	27	14	13.53	4.07	141.9536139
1433.417721	1	3	11	27	0.34	5.98	129.6244536
1148.193101	1	2	19	3	12.81	2.94	106.1749514
1431.942914	1	3	16	3	7.86	8.49	120.0557847
917.2429728	1	2	13	22	9.36	1.6	69.59612788
1542.222264	2	2	13	0	1.46	3.73	138.6408277
1859.792358	5	1	2	25	6.55	1.34	177.4862982
1628.244224	3	4	28	11	3.49	4.11	178.4725188
908.1590121	4	2	11	24	3.89	0.49	105.9081718
1344.566927	1	4	19	1	7.61	2.8	126.7814847
682.7433825	5	4	17	14	12.21	4.07	88.87602439
1428.956124	1	4	11	16	11.18	4.83	112.718412
1380.241365	1	3	1	6	8.91	5.48	125.0273455
452.0734642	1	4	1	5	8.14	2.82	42.78920655
735.2864624	1	2	26	11	6.47	5.28	66.11306342
1086.744441	1	3	16	18	14.59	5.14	96.07648958
1079.656101	4	4	9	0	8.45	3.23	128.7688688
716.2092258	5	1	17	27	3.88	8.32	81.16949018
1355.591492	1	4	21	20	3.53	5.5	125.9740876
1300.589444	1	4	18	25	9.21	3.39	102.4219325
1122.292347	1	3	25	13	7.89	9.48	96.65619451
897.6833999	1	2	20	3	0.21	8.47	97.11942753
1619.482851	2	4	0	4	12.47	9.83	139.2990836
1862.162845	2	3	23	0	10.59	6.95	162.6592095
1006.575406	3	3	28	0	9.96	3.84	99.79977919
955.1332331	1	2	3	20	1.12	2.88	85.91316772
1396.483066	3	3	24	5	5.49	6.67	128.5614118
1056.788248	4	2	3	4	14.04	9.81	99.08777704
1144.24112	3	1	29	1	12.95	6.3	100.256533
1495.861261	5	4	1	24	4.35	8.83	132.6424443
436.257565	2	3	18	20	2.44	3.36	79.29402847
1727.32093	2	1	20	26	6.79	4.13	131.3593928
1229.07221	1	3	11	26	5.4	9.07	99.24283811
5177.013711	1	3	9	4	10.27	7.59	92.0478984
1164.306338	4	1	12	25	14.5	9.82	88.03983089
1184.971742	4	3	28	8	5.51	7.77	121.0725611
507.5194786	5	3	29	18	1.03	4.54	67.54811039
1797.975291	1	1	21	20	13.47	5.36	143.6578164
1216.530253	1	3	22	14	0.67	9.02	111.0800347
1377.200852	4	2	19	12	14.3	5.56	130.7520008
1580.619908	4	3	22	11	10	2.63	165.5445494
791.535017	4	4	14	4	14.13	4.41	85.02651392
1389.38876	2	3	25	1	3.07	5.21	144.5335902
1092.943564	3	4	2	26	0.71	1.06	130.0989366
1538.70831	3	4	22	3	7.37	7.46	147.5499877
349.1090319	1	3	19	26	6.81	1.18	41.72371505
1160.36228	2	1	28	26	5.04	4.11	93.84016455
958.8717377	4	2	12	17	14.37	8.07	97.48185937
1372.90518	1	2	7	20	12.36	4.73	102.2184317
1388.017675	2	3	24	9	9.96	8.44	128.868048
916.9496421	5	1	6	12	2.53	3.48	114.4871503
915.1304543	2	1	23	11	11.04	9.58	63.00866534
1155.733853	1	2	7	1	10.93	2.17	96.43960929
841.3431091	3	1	17	25	6.43	0.48	72.63564334
1536.793478	4	3	8	14	13.88	8.74	147.0948071
1052.31712	5	3	5	13	2.59	7.55	105.7838932
300	2	1	26	24	4.08	2.4	36.44089231
1050.071177	1	3	3	9	1.04	9.85	106.6424713
784.5824717	1	4	14	21	11.95	5.07	67.56448756
547.4896738	4	2	4	7	9.36	9.52	75.19850398
705.0293447	1	3	25	24	4.79	5.1	44.32840879
1243.763389	1	1	4	14	2.54	4.77	114.7162266
1731.456331	4	2	6	12	0.7	4.55	167.2189748
1325.27379	5	3	29	7	2.58	3.42	130.6386244
957.3986447	3	2	8	20	6.85	5.38	79.2569131
1382.361678	3	1	6	20	3.78	4.58	141.0399487
1016.363876	2	4	8	21	3.96	0.46	109.0113238
922.1598523	5	4	19	13	13.15	2.68	109.3678674
738.2549327	2	3	9	0	7.78	2.21	91.54603905
499.2684773	3	4	29	12	10.97	8.69	42.25723668
1044.030517	4	3	25	26	0.63	6.03	111.3997253
1263.221396	1	2	3	7	5.54	7.66	121.7658981
1161.350532	3	3	5	17	7.24	9.57	103.0380171
1033.613229	5	3	23	21	2.88	6.48	126.1735225
821.7015757	3	3	13	29	1.89	9.83	73.97806066
1443.298477	5	4	8	29	13.07	3.19	135.97549
673.147232	5	3	0	8	14.1	1.94	84.35511885
1510.411166	5	1	16	12	1.27	4.09	160.5828775
799.1131924	2	3	12	2	5.3	4.76	83.88369079
899.0259051	4	2	23	17	14.38	8.96	90.11919359
613.2859238	3	1	26	9	1.34	5.64	75.72301866
999.4391412	4	2	6	4	9.69	2.99	88.54719513
1590.124983	1	2	8	26	14.59	7.45	135.107725
1406.251235	3	2	10	24	14.68	5.11	105.2174449
1591.368845	4	1	2	5	7.12	1.71	172.0875131
1408.857018	4	1	25	29	2.52	5.81	126.9597071
758.5320686	1	4	11	7	3.11	9.12	74.71548057
1067.68431	5	1	20	23	13.36	8.44	98.12312658
887.9203484	3	3	2	6	13.68	5.91	78.90349533
1732.229962	3	2	14	20	9.16	3.83	131.6632442
721.2845414	1	4	20	17	11.52	0.96	65.51767635
1557.479076	5	1	9	13	11.12	4.75	147.7048542
1557.181548	3	2	0	14	9.96	7.55	150.9602234
1931.848081	3	1	13	9	12.43	3.67	153.2822429
1036.125363	3	4	26	25	10.31	2.43	103.8762615
1484.928864	5	1	19	20	8.06	9.32	133.6273078
2112.660735	1	1	5	11	3.63	8.23	175.9032762
952.9433292	3	2	1	6	11.18	6.42	100.4039152
585.983901	4	3	28	27	7.15	1.45	62.52448369
447.9959864	5	1	22	27	4.49	1.53	60.40293867
1485.084812	2	4	7	6	12.05	1.12	148.3501628
446.7399168	1	1	0	10	10.48	6.2	46.4991972
1051.072379	4	1	28	12	14.07	1.24	86.00693846
1374.925275	3	3	3	14	2.57	8.44	126.028642
1274.070215	2	2	26	17	9.77	9.93	103.3203536
1370.177946	1	4	3	6	3.74	3.73	139.2816214
1288.915942	5	2	28	5	13.56	4.59	124.1572473
1711.546325	2	2	4	22	1.58	7.15	150.1350852
819.0734477	2	2	29	10	9.88	9.38	84.66896771
929.2019446	4	1	27	7	11.89	8.95	84.02156369
890.9362219	1	3	27	19	5.39	0.67	98.50248532
1532.076725	4	1	19	0	14.32	1.77	125.9118013
1560.159435	4	4	8	7	12.78	7.57	142.9932404
1380.490128	3	3	22	7	4.49	6.92	121.3637652
1673.397467	5	2	12	18	0.21	1.42	170.650783
728.783653	2	3	17	2	4.52	5.07	89.33260846
1866.889645	1	4	16	4	4.29	7.83	166.3270055
1809.295449	5	1	24	29	13.36	2.27	150.6513318
1494.248799	5	1	0	2	14.51	8.73	123.5477084
1912.719564	1	2	21	14	1.15	0.62	186.9549142
537.3507169	5	1	14	13	7.12	7.84	64.44793872
990.2207455	3	1	1	20	8.27	6.2	82.81222946
905.8786157	5	4	15	14	1.48	3.22	128.7436134
1488.59173	3	3	19	23	5.72	7.24	130.4108848
779.9437042	2	1	21	16	4.82	7.85	61.22787306
1502.99806	2	4	4	17	8.09	9.35	124.4490392
1748.214458	4	4	26	1	9.95	3.74	162.8527571
1478.08116	3	2	21	11	10.58	6.89	119.8782111
1313.500409	2	4	18	15	2.14	6.07	120.2216673
804.8506636	5	2	4	3	12.21	5.3	114.1455594
861.2596135	1	1	1	24	10.21	8.92	49.01453943
1699.847562	1	2	6	1	13.35	0.13	130.4422854
1511.739602	3	4	2	27	6.8	2.89	141.7474628
1184.392192	4	3	16	13	13.42	5.43	111.0437116
1032.836182	5	3	29	10	13	1.87	116.1313041
389.6768508	3	1	23	12	6.63	9.09	37.40530486
771.6590325	1	1	23	27	5.78	6.51	50.40358873
1964.567635	3	3	2	24	14	4.83	180.2386085
687.8177716	5	2	12	6	10.76	8.17	62.46052588
1275.791928	2	1	6	9	13.93	4.56	108.8053433
1602.977589	5	4	24	23	11.97	5.63	156.7732364
698.0309328	2	1	23	0	9.18	0.13	80.93949585
1273.88419	2	2	2	28	1.83	3.72	110.7049225
1575.166215	2	1	14	20	4.44	1.47	125.0270783
1204.999729	3	4	28	24	14.54	6.93	118.4031186
2347.361222	1	4	17	27	4.86	4.84	192.1294552
532.5602964	3	4	28	3	1.49	3.09	94.14480353
1623.491412	1	2	9	17	10.64	4.73	134.5080524
1130.879305	5	2	22	5	11.04	2.18	114.1391043
1508.768062	4	4	6	1	4.35	9.26	158.5078754
1376.522861	5	4	8	2	4.54	0.63	166.6778484
906.7375212	3	2	4	13	7.09	8.67	87.4158842
6457.992785	3	2	19	7	0.42	5.16	123.8200601
456.8394194	1	2	7	15	11.86	6.23	17.95562361
1441.299	3	3	13	18	4.82	3.1	132.7973513
1319.263386	2	2	3	17	12.82	9.67	112.9974767
1455.464067	3	4	19	5	12.06	2.89	129.0497869
1623.24733	1	3	27	13	9.95	5.93	142.487407
1347.047936	1	2	13	2	4.94	9.93	119.1738256
1259.235768	2	4	11	15	7.79	8.82	121.2898148
847.5726653	1	1	1	0	6.73	5.41	55.00949422
915.1116945	4	3	12	11	5.15	9.9	83.40558424
1674.693848	5	4	0	29	12.74	7.04	145.9295245
1774.534162	3	1	19	13	7.3	2.17	176.6294637
1104.755825	4	4	6	18	12.51	4.12	100.5297844
1218.401099	3	2	27	21	1.67	3.41	116.9722548
838.15425	4	2	24	18	2.2	3.51	115.1116469
1669.102738	3	1	8	8	14.66	7.63	143.1185901
1466.166729	2	2	27	6	8.86	5.88	138.5536393
1976.486975	1	4	25	13	7.7	0.48	167.5717108
848.6707691	1	1	16	4	7.9	8.79	84.17152894
1048.79684	2	4	20	17	3.31	3.04	119.3136966
1292.578369	4	4	22	8	10.81	9.97	130.474252
1458.595815	5	4	12	20	1.36	9.55	148.5558958
1113.732945	4	2	22	6	8.64	9.41	114.7969081
850.8155638	1	2	9	8	8.6	8.13	56.98438656
1552.563012	5	4	15	3	13.72	2.28	167.3033799
1488.454145	3	3	5	24	7.94	5.37	123.7611146
833.4903598	5	4	15	16	2.14	2.32	103.4692468
8710.885602	4	4	10	11	8.63	2.67	181.5577183
1668.079484	2	1	25	5	1.46	6.15	163.2499812
1253.718599	3	4	19	17	3.14	0.5	113.4182107
1231.839145	4	2	2	7	0.56	9.7	118.1418464
1421.623108	3	1	27	20	7.75	9.19	126.4789822
855.3187719	5	3	28	14	1.36	3.87	88.30342709
1212.012592	1	1	8	2	7.09	5.2	120.4864697
339.0465822	4	3	14	1	14	4.71	51.23497734
1550.582258	2	1	27	23	10.82	8.83	134.6277564
575.402711	5	1	12	22	1.25	6.92	63.54734829
1801.367931	4	3	9	8	3.44	2.85	171.139718
1067.951962	2	2	19	7	10.14	4.52	107.493687
1115.333207	4	2	23	26	13.43	4.35	94.66692982
948.9064376	5	2	12	3	0.59	9.6	99.61530016
1084.78445	4	1	16	1	12.21	1.84	113.7734758
1767.412538	3	4	6	13	8.47	0.99	150.0132753
300	5	1	27	28	8.24	8.82	50.47734263
1710.786154	4	4	5	1	14.37	8.98	160.7769768
1335.209392	1	4	12	1	11.24	8.73	108.9481866
717.1913409	4	2	27	29	12.77	5.16	75.87518784
769.8750428	3	4	16	26	5.37	6.63	90.46985734
1870.557211	2	1	14	27	8.36	5.68	149.605901
821.797248	2	1	3	21	9.27	0.79	94.24186708
738.6597958	2	2	27	6	4.89	6	98.94823162
1654.925817	1	3	14	11	8.6	0.23	148.6235519
1335.421151	3	1	13	5	3.63	3.32	140.9757531
824.8297694	5	4	20	17	2.24	9.33	112.4224338
1286.64999	2	1	10	3	5.67	3.11	108.7907647
789.6989265	3	1	23	18	11.12	9.4	69.17907677
1640.328559	4	1	3	26	13.75	2.58	130.843926
1624.548386	1	3	2	12	6.92	3.21	133.8628553
1412.80248	3	4	1	19	9.68	6.32	130.0682665
1344.664424	3	2	19	20	1.64	7.64	127.4605666
1904.47525	5	1	26	22	13.58	5.06	147.893924
1199.874531	3	4	9	29	8.57	8.83	109.5791152
727.2503498	5	4	29	24	11.73	0.5	81.19455004
1379.789565	1	2	12	26	11.94	9.23	115.6503544
2034.41882	1	1	19	1	3.92	2.04	190.5446115
794.0962027	4	3	28	7	7.98	8.85	78.81161136
1055.414893	5	4	25	18	14.41	4.07	120.0124752
1366.578415	5	2	20	8	1.44	8.34	148.2858266
1178.43806	2	3	28	25	10.28	6.75	95.85623497
807.0785678	2	4	22	27	14.44	1.84	64.14449557
1648.743142	4	1	24	3	4.58	9.19	144.0749874
2128.016289	1	4	17	15	12.94	2.53	165.0093247
1278.452584	2	3	20	18	14.01	2.52	90.17691729
838.3726841	3	3	15	9	11.23	8.16	81.77463202
580.41579	1	1	10	5	3.55	1.15	41.1527137
1303.190392	3	1	9	15	5.08	2.3	113.1540723
1641.550937	5	2	8	9	0.63	5.09	174.5645702
1390.067099	1	1	11	12	12.49	8.32	121.4940161
1199.038464	4	2	29	8	12.76	1.56	104.8789303
964.2913393	5	3	28	6	9.53	5.52	113.3873844
763.1345469	5	3	18	3	5.35	7.14	93.32191459
1533.900531	3	4	0	18	1.24	8.62	142.1659811
1565.508649	5	4	17	25	11.32	9.36	145.2153626
581.7080853	2	2	13	3	10.93	7.87	50.0761833
1835.935591	1	1	21	18	13.7	6.56	138.3450938
1429.628488	2	1	20	27	10.98	4.39	112.8916394
1759.837858	3	4	0	18	12.45	1.21	169.4848404
663.1489006	3	3	16	11	11.21	7.13	81.17087109
653.6703378	1	2	10	29	9.5	9.93	38.46416551
1140.412276	5	3	19	12	6.46	7.39	117.8695798
1401.113771	4	3	27	24	13.54	0.27	135.667212
1918.544329	3	1	14	3	9.8	5.01	167.4059111
1482.431566	1	2	3	24	6.04	6.19	127.5378243
1102.927489	4	3	14	27	1.34	6.93	120.6041962
789.4523169	5	4	21	9	4.43	7.23	109.7480339
1692.000229	3	4	21	20	8.2	5.63	153.8937858
814.1178297	1	1	25	6	4.21	2.31	66.59463709
1851.387422	1	4	13	29	3.4	9.43	152.3078332
1086.24614	1	4	21	4	7.96	7	96.67484957
1836.232829	3	3	0	16	2.63	2.44	180.5620158
1471.572516	4	4	25	17	12.03	3.29	154.4125055
1145.201804	1	4	8	10	7.32	9.23	117.9844816
992.2414513	5	3	26	14	8.65	8.89	112.7425681
1063.636849	1	1	6	20	2.3	4.11	82.69513086
1371.326677	4	1	22	21	4.94	0.48	144.9256826
1230.862598	3	2	10	6	6.21	0.58	127.8182369
962.4754368	1	4	22	17	12.14	2.91	75.35425468
1133.747436	1	3	1	25	11.58	6.33	96.85907041
1231.430812	5	2	1	24	3.42	5.88	121.4959781
348.5063622	5	1	5	5	9.28	6.37	32.65316547
1383.267246	1	1	22	17	3.73	7.2	105.1225042
808.1115101	1	3	18	15	14.82	0.29	67.47968559
738.6670387	5	2	28	1	14.29	1.14	85.48576761
525.0622612	4	2	19	18	8.49	3.66	50.23944522
482.4430009	2	3	13	0	10.51	1.63	66.19016726
657.8209988	2	3	27	24	12.04	0.85	64.69534552
916.3916169	1	2	2	29	10.84	6.45	52.28570316
1981.303655	5	1	6	25	10.53	8.17	196.1661921
989.6481296	3	4	6	10	14.38	7.55	80.72997054
1271.100043	3	1	3	19	8.99	8.19	103.2705414
1360.192555	2	3	28	4	9.58	6.69	127.7214453
6262.130372	4	2	22	15	12.75	7.38	107.9445674
1169.022616	2	2	4	22	10.08	2.79	113.7365736
721.8824946	1	4	16	0	11.02	9.93	66.82970665
1780.371019	4	2	25	18	3.59	1.91	159.3764972
1922.878657	3	4	3	13	5.63	2.22	186.9434931
526.9365224	5	1	22	2	2.29	2.96	50.04481978
790.3885636	5	1	12	1	7.64	9.76	94.0932752
1088.075863	1	2	15	23	6.89	9.88	98.27331755
814.184882	2	2	15	4	14.96	7.97	46.74006843
1402.386221	1	3	1	16	9.21	6.33	113.0348711
908.691119	5	3	17	27	11.82	5.25	73.34950909
2066.022427	3	2	0	17	5.08	9.71	179.0490804
1676.219438	5	2	17	0	12.49	6.99	181.9527587
1285.029612	4	1	25	14	9.26	9.45	117.4230985
1610.794505	5	2	29	21	10.49	3.23	147.005595
1642.36017	5	3	7	8	4.49	3.4	140.0370807
974.4210048	4	1	10	26	8.27	8.56	75.12045605
873.5131022	2	4	23	22	9.55	1.58	81.82685902
1231.257225	5	3	23	4	8.88	9.46	128.2081606
1544.65445	1	3	14	27	13.74	5.12	121.9195088
1255.624159	5	1	15	12	13.48	9.27	121.5388797
569.2014071	1	4	16	18	14.57	3.43	39.25142921
878.8702224	4	3	16	27	10.04	7.19	83.41051641
1170.410855	5	2	11	27	14.58	4.88	99.76979359
1169.733758	4	3	9	23	12.5	6.31	96.64726426
1989.016871	4	1	19	9	4.14	5.09	174.8627575
645.604823	2	1	5	19	6.47	9.67	60.0570703
1402.235697	5	1	7	24	3.65	6.95	107.5965865
1795.645243	1	3	12	20	0.16	2.59	141.8369186
2108.579898	1	4	1	13	2.9	9.11	215.0902933
1038.241031	5	2	28	21	0.16	3.01	109.3142211
1396.571781	2	1	18	20	10.83	3.78	128.3943859
1427.904143	2	4	21	25	6.44	1.11	129.469741
1278.192693	2	2	9	11	4.76	9.01	109.2196838
1160.46192	1	1	3	10	11.45	2.93	101.3249364
1374.390156	4	2	11	22	12.5	2.66	123.6291413
300	2	2	17	6	14.63	9.21	25.28526008
1472.827796	1	4	6	16	9.67	8.07	123.3262869
1250.471161	1	2	19	17	6.98	1.5	111.902028
1111.010041	4	1	23	6	4.65	7.72	105.2427287
2018.744878	5	4	23	23	3.41	9.14	185.7769851
930.0263925	5	3	22	19	3.27	0.88	99.49875446
1038.769604	2	3	25	5	6.2	8.27	88.47101154
1996.621321	2	4	24	10	14.88	5.52	187.9585391
867.1754781	4	3	3	11	0.11	6.73	93.29551483
979.9538868	2	2	6	25	3.04	4.98	99.25026204
1141.189831	4	1	9	15	2.91	7.01	109.1368957
1536.293793	1	2	25	18	10.79	0.44	132.0082654
1283.121003	2	4	14	22	5.35	7.65	116.0905107
682.9498611	1	1	11	26	6.91	0.43	38.08719582
987.1325747	3	4	0	18	2.31	4.61	105.8000812
957.0582267	4	4	19	10	6.13	1.59	115.9939077
1169.111582	3	4	17	15	1.64	8.25	109.9111079
1370.337463	2	2	24	22	8.04	3.21	140.6281446
1367.282302	1	1	15	27	1.56	4.6	121.4524917
489.5952984	2	1	4	26	11.88	4.34	44.64931831
1625.576395	3	1	18	11	8.54	7.75	150.3698286
1301.027538	2	2	3	26	10.89	4.86	81.7858149
1753.812819	5	3	5	7	6.34	7.91	178.9176683
1377.679331	3	2	25	2	5.78	0.83	160.3751367
1640.529183	2	2	16	1	1.56	2	165.8644724
1386.618125	1	4	6	27	7.91	5.56	112.8614952
1738.490302	2	1	23	5	7.77	9.48	136.5180369
1408.900254	1	1	22	15	7.07	0.84	106.9374779
1160.833901	5	3	6	19	11.13	0.53	105.2673629
2108.973888	2	3	8	23	12.5	1.65	170.893599
1555.614849	5	4	12	28	11.29	6.45	133.0598456
1429.497768	3	1	19	14	2.24	4.05	132.9120831
689.4782334	1	3	13	13	9.37	8.27	61.83764557
684.676953	3	3	15	1	1.3	0.81	73.8677282
1317.086193	1	1	22	19	10.45	2.04	97.04399754
1258.208479	5	2	8	17	5.79	3.07	122.9621811
954.350974	4	3	14	13	2.07	6.3	100.2514556
1256.39308	2	1	4	17	12.94	6.88	99.15859717
1835.450771	5	3	17	1	9.25	1.33	184.4198843
1478.16099	1	4	20	0	5.39	9.44	131.9899664
743.5965961	1	3	19	19	0.56	3.48	68.80713238
1155.396469	1	1	7	1	8.11	7.16	99.26558227
878.0134077	1	3	14	8	13.86	5.29	88.80003909
1044.920033	2	4	20	8	8.99	2.31	89.40304331
1034.553734	3	4	24	15	14.58	8.48	104.301157
1008.941767	4	3	8	10	2.13	8.2	94.26269841
697.9458512	2	3	18	26	8.57	4.02	66.9540072
1148.938127	1	4	28	22	11.99	5.93	104.2791781
975.7569453	2	4	25	5	7.93	2.65	87.68951209
300	5	2	21	11	1.46	6.93	60.71160358
2021.18881	1	2	5	2	8.79	3.16	163.1566095
1635.507862	4	4	3	29	9.21	8.46	157.2237862
1049.47971	1	3	10	11	10.96	2.25	76.50556209
1207.52762	4	1	28	29	11.44	0.25	97.24947874
731.3382611	4	3	9	22	11.58	2.76	76.71685924
1878.289151	3	3	2	0	9.99	1.99	182.79787
1958.915478	3	2	0	8	3.32	5.13	181.5524073
1262.677491	2	2	11	19	6.12	2.12	118.4256058
1609.412258	2	2	22	21	11.66	7.66	123.6408142
1270.114712	4	4	14	5	14.31	2.49	116.0341113
665.3098244	1	4	14	10	1.28	7.1	87.65491279
1035.270652	5	3	20	2	8.08	5.83	121.4493007
1252.771187	5	3	13	3	4.76	9.86	129.244345
1018.180913	1	1	25	28	3.46	10	61.76494965
1112.538689	1	3	6	26	7.64	8.71	101.0988263
1163.440177	3	3	16	9	9.13	7.62	123.1667578
1167.648601	5	2	23	18	0.25	3.93	124.7932435
1220.903396	4	2	18	28	11.73	7.56	97.94214378
775.7579734	2	2	6	5	12.32	9.57	65.52767419
913.1935403	3	2	27	0	14.49	0.33	89.29560798
686.1662937	5	2	2	7	2.79	5.43	97.39667264
1591.12622	1	1	29	7	8.96	2.26	122.8515012
357.7412233	5	1	2	24	6.46	5.62	41.53525223
1661.436137	4	1	25	5	5.09	4.72	156.6942069
1754.539759	3	2	24	16	8.53	5.8	156.0710868
1079.127765	1	4	28	18	11.76	5.55	99.44201245
300	4	2	17	0	0.44	9.61	59.89380568
1055.475775	2	2	29	14	14.54	5.57	104.0551065
1174.326335	3	1	19	12	12.17	8.48	89.64264098
795.760712	4	2	21	20	11.29	3.27	93.11321384
993.9126425	4	1	13	2	11.43	4.44	89.70626268
1812.07808	1	2	2	29	5.9	4.76	141.6252122
1465.970865	2	3	27	1	11.3	2.86	138.8018999
830.1743542	4	4	25	2	5.86	3.86	114.0726492
560.9603322	3	4	29	8	13.49	6.03	57.92828179
1069.193073	4	1	25	26	2.74	5.84	106.500595
1114.617288	5	3	6	15	4.46	6.4	117.0411452
1398.479675	3	4	6	23	8.31	3.58	106.5867236
985.873315	3	1	4	12	4.86	3.23	97.06950702
1404.59983	4	2	2	18	6.42	6.16	119.3206927
1974.061616	1	2	17	26	7.44	1.42	173.5758199
1526.200409	3	3	14	17	12.86	2.61	147.8600957
1180.764597	5	4	19	20	7.9	0.52	118.2051909
1126.739812	1	2	13	11	5.5	0.82	93.48623253
1057.330746	1	1	28	27	3.79	2.51	81.24065561
1672.256365	1	2	3	28	6.19	0.29	143.4444564
949.0746216	3	2	26	11	7.78	2.53	100.4295818
1218.089084	1	4	23	0	11.22	6.58	144.7996337
1220.479161	4	4	7	19	1.9	0.7	129.2115371
4996.431614	1	1	28	7	3.4	4.42	92.74060247
651.0137808	5	3	20	16	5.76	9.14	98.17443251
6645.949007	2	3	12	20	5.47	7.93	120.290596
1175.598411	5	2	21	27	5.94	3.12	106.0431162
1400.096188	3	1	7	19	11.92	9.26	117.2153548
